10-08 14:57:32 ,1178440729 ,3157 ,1124 ,1985
10-08 14:57:32 ,1178440729 ,3181 ,1151 ,2005
10-08 14:57:32 ,1178440730 ,3198 ,1227 ,2043
10-08 14:57:32 ,1178440730 ,3186 ,1320 ,2085
10-08 14:57:32 ,1178440770 ,3174 ,1342 ,2146
10-08 14:57:32 ,1178440770 ,3184 ,1291 ,2179
10-08 14:57:32 ,1178440771 ,3231 ,1143 ,2184
10-08 14:57:32 ,1178440771 ,3266 ,1051 ,2166
10-08 14:57:32 ,1178440852 ,3242 ,1035 ,2197
10-08 14:57:32 ,1178440852 ,3188 ,1119 ,2234
10-08 14:57:32 ,1178440899 ,3133 ,1255 ,2286
10-08 14:57:32 ,1178440899 ,3115 ,1328 ,2329
10-08 14:57:32 ,1178440900 ,3132 ,1305 ,2339
10-08 14:57:32 ,1178440900 ,3199 ,1169 ,2310
10-08 14:57:32 ,1178440901 ,3254 ,1122 ,2229
10-08 14:57:32 ,1178440901 ,3262 ,1199 ,2168
10-08 14:57:32 ,1178440902 ,3223 ,1354 ,2125
10-08 14:57:32 ,1178440902 ,3148 ,1490 ,2208
10-08 14:57:32 ,1178440938 ,3136 ,1494 ,2278
10-08 14:57:32 ,1178440938 ,3174 ,1457 ,2270
10-08 14:57:32 ,1178440969 ,3174 ,1395 ,2210
10-08 14:57:32 ,1178440969 ,3126 ,1309 ,2163
10-08 14:57:32 ,1178440971 ,3024 ,1337 ,2160
10-08 14:57:32 ,1178440971 ,2863 ,1322 ,2255
10-08 14:57:32 ,1178440972 ,2731 ,1287 ,2529
10-08 14:57:32 ,1178440972 ,2786 ,1331 ,2734
10-08 14:57:32 ,1178440972 ,2979 ,1330 ,2668
10-08 14:57:32 ,1178440972 ,3103 ,1401 ,2338
10-08 14:57:32 ,1178441004 ,3189 ,1436 ,1992
10-08 14:57:32 ,1178441004 ,3217 ,1499 ,1765
10-08 14:57:32 ,1178441005 ,3186 ,1664 ,1704
10-08 14:57:32 ,1178441005 ,3169 ,1853 ,1834
10-08 14:57:32 ,1178441006 ,3169 ,2112 ,2157
10-08 14:57:32 ,1178441006 ,3169 ,2359 ,2500
10-08 14:57:32 ,1178441089 ,3169 ,2397 ,2727
